StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2262,17,0,Caucasian,Some College,0.44268903,5,0,Low,1,0,0,0,2.325434,3
2263,17,1,Caucasian,High School,12.814204,27,0,Low,1,0,1,0,0.61331636,4
2264,17,1,Caucasian,Some College,8.278522,12,1,Low,1,1,1,0,2.7122297,2
2265,16,0,Caucasian,Bachelor's,5.4011693,11,0,Moderate,0,0,1,0,2.0966163,3
2266,17,1,African American,Bachelor's,4.136742,18,0,Low,1,0,0,0,1.1830639,4
2267,17,1,African American,Some College,13.0804615,28,0,Low,0,0,1,0,0.5601746,4
2268,18,0,Other,Higher,8.324341,17,0,High,0,0,0,0,1.1674254,4
2269,15,1,African American,Some College,3.5931857,23,0,Moderate,1,0,0,0,0.92318153,4
2270,16,1,African American,High School,13.782182,0,0,High,1,0,0,0,3.8412862,0
2271,16,1,Caucasian,Bachelor's,0.0,24,0,Very High,1,1,0,0,1.2128807,4
2272,16,0,Caucasian,Some College,17.17344,26,0,High,0,0,1,0,0.9621492,4
2273,17,0,African American,Some College,2.349518,6,1,High,1,0,0,0,2.5020092,2
2274,17,1,Caucasian,Some College,15.713332,11,0,High,1,0,0,0,2.4562237,3
2275,17,0,Asian,Bachelor's,13.470336,9,1,Moderate,1,0,0,0,2.6465569,2
2276,18,1,Caucasian,Bachelor's,2.3002188,28,1,None,0,0,0,0,0.3817685,4
2277,15,1,Caucasian,Some College,13.896415,11,1,None,1,1,0,0,2.3961391,3
2278,17,1,Caucasian,High School,8.830946,10,1,Low,0,1,1,0,2.5956488,2
2279,15,1,Caucasian,Some College,18.899696,3,1,High,1,1,0,0,4.0,0
2280,18,1,Caucasian,Some College,2.832227,18,1,Very High,1,0,0,0,1.4195226,4
2281,16,0,Asian,High School,12.8566675,5,0,Very High,1,1,0,0,3.4326847,1
2282,17,1,Caucasian,Some College,7.6396008,24,0,None,0,0,0,0,0.12930675,4
2283,15,0,African American,Some College,19.136293,8,1,Very High,0,0,0,0,2.9289482,2
2284,15,0,Caucasian,High School,6.599498,19,0,Moderate,0,0,0,0,0.9471335,4
2285,17,1,Caucasian,High School,19.24372,9,1,High,0,1,0,0,2.9995441,2
2286,16,1,Caucasian,High School,18.029716,4,1,Low,1,0,0,0,3.0553863,1
2287,16,0,Asian,Bachelor's,5.407665,26,0,None,0,0,0,0,0.0,4
2288,16,0,Caucasian,High School,16.070835,12,1,Moderate,0,1,0,0,2.745859,2
2289,18,0,Asian,High School,19.912085,8,0,High,1,0,1,0,3.2146285,1
2290,15,1,Caucasian,Some College,5.05326,1,0,Low,0,0,1,0,3.4154134,1
2291,15,0,Asian,High School,8.735543,17,0,Low,1,0,0,0,1.4693893,4
2292,15,1,Caucasian,None,10.403615,20,0,Very High,0,0,0,0,1.5521129,4
2293,18,1,African American,High School,5.8986225,0,0,Very High,0,0,0,0,3.5484598,0
2294,15,1,African American,Some College,0.30529678,23,0,None,1,0,0,0,0.1926251,4
2295,18,0,Other,Some College,4.402585,20,0,High,0,0,0,0,1.3489975,4
2296,16,1,Caucasian,High School,0.0,11,1,Moderate,0,1,0,0,2.143105,3
2297,17,1,Caucasian,Some College,8.871994,9,0,Moderate,0,1,0,0,2.4713864,3
2298,15,1,Caucasian,Higher,3.4220495,1,0,Moderate,0,1,0,0,3.2054253,1
2299,15,1,Asian,High School,17.465088,27,0,Moderate,1,0,0,0,0.45411444,4
2300,16,1,African American,High School,14.098223,8,1,Moderate,1,0,0,0,2.8098333,2
2301,17,0,Asian,High School,1.7040095,1,1,Moderate,0,0,0,0,2.9975057,2
2302,18,1,Caucasian,Some College,13.001849,22,0,Moderate,1,1,0,0,1.1761891,4
2303,17,1,Caucasian,Some College,13.07313,23,0,High,1,1,1,0,1.6689246,4
2304,16,0,Caucasian,High School,19.124424,29,1,High,1,1,0,0,1.6230041,4
2305,16,1,Other,Some College,0.06041743,21,0,Moderate,0,0,0,0,0.5177931,4
2306,17,0,African American,None,4.958649,13,0,Low,1,0,0,0,1.9461007,4
2307,18,1,Other,Some College,18.55583,10,0,High,0,1,0,0,2.8150032,2
2308,18,0,Caucasian,Some College,18.64268,22,0,High,1,0,0,0,1.2481825,4
2309,15,0,African American,High School,14.411729,10,1,High,1,0,0,0,2.7590144,2
2310,18,1,African American,Some College,15.315267,16,0,Moderate,0,1,0,0,1.9212942,4
2311,17,1,Caucasian,High School,1.8296591,3,0,Low,0,0,0,0,2.7322907,2
2312,16,1,Asian,Some College,10.277516,12,0,High,0,0,0,0,2.2286086,3
2313,15,0,Other,None,4.63166,6,1,Moderate,0,0,1,0,2.6116884,2
2314,15,0,Asian,Bachelor's,3.6243608,15,1,Very High,0,0,1,0,2.1977768,3
2315,16,0,Asian,High School,16.206066,0,1,High,1,0,0,0,3.3355067,1
2316,18,1,Caucasian,Bachelor's,2.7007627,12,0,Low,0,0,0,0,1.7215979,4
2317,16,0,Caucasian,High School,9.373033,0,0,Moderate,0,1,1,0,3.2879732,1
2318,18,0,Other,Some College,18.771564,10,1,High,0,0,0,0,2.5619645,2
2319,16,1,Caucasian,High School,0.0,5,0,Moderate,0,1,0,0,2.3585718,3
2320,17,0,Asian,Bachelor's,0.0,19,1,Moderate,0,1,0,0,1.4976736,4
2321,18,0,Asian,High School,19.88576,2,0,High,1,0,0,0,3.5172372,0
2322,17,1,African American,High School,11.112343,11,0,High,0,0,0,0,2.40409,3
2323,15,0,Other,Some College,3.402855,4,0,Low,1,1,1,0,2.517229,2
2324,16,1,Caucasian,None,6.322098,8,1,Moderate,0,0,0,0,2.4352443,3
2325,15,1,Caucasian,High School,8.489857,25,1,Very High,1,0,0,0,1.2832276,4
2326,15,1,Caucasian,Bachelor's,6.1864843,25,0,Very High,0,1,0,0,1.0994343,4
2327,15,1,Caucasian,Higher,5.6127114,11,0,High,1,0,0,0,2.1911967,3
2328,15,1,Caucasian,High School,19.444593,29,1,Very High,1,0,1,0,1.5844787,4
2329,16,0,Caucasian,Bachelor's,3.0672965,29,0,Moderate,1,0,0,0,0.47573084,4
2330,15,0,Asian,Some College,14.666558,27,1,Moderate,1,0,0,0,1.2072686,4
2331,16,1,Other,High School,0.008205789,26,0,Moderate,1,0,0,0,0.26492417,4
2332,16,1,Caucasian,Some College,11.923654,9,0,Low,1,0,0,0,2.7066596,2
2333,17,0,Caucasian,Some College,18.318861,18,0,Moderate,1,0,0,0,1.5304279,4
2334,18,1,Other,Higher,5.758682,4,0,Moderate,1,1,0,0,3.1274526,1
2335,18,1,Caucasian,High School,3.7105196,25,0,High,1,0,0,0,1.0036142,4
2336,16,1,Caucasian,Some College,13.033596,4,0,High,0,0,0,0,3.3692186,1
2337,17,0,Caucasian,None,14.252028,8,0,High,0,0,0,0,2.7913861,2
2338,16,0,African American,High School,13.760611,26,0,Moderate,1,0,0,0,0.6735259,4
2339,16,1,Caucasian,None,6.3863378,27,0,Low,0,0,0,0,0.33755413,4
2340,16,1,Other,Higher,5.044048,25,1,Moderate,1,0,0,0,0.8868894,4
2341,17,0,Caucasian,Bachelor's,19.118376,26,0,High,0,1,1,0,1.5066627,4
2342,18,0,African American,Some College,18.46599,19,0,Low,0,1,1,0,1.7051994,4
2343,17,1,Caucasian,Some College,9.146332,16,0,Moderate,1,0,0,0,1.9727914,4
2344,15,1,Caucasian,High School,16.923878,9,0,Moderate,0,1,0,0,2.626083,2
2345,17,0,African American,High School,9.04647,20,1,High,0,0,0,0,1.6719687,4
2346,17,0,Asian,High School,8.487781,0,0,High,0,0,0,0,3.093761,1
2347,17,0,Asian,High School,3.135259,21,1,High,0,1,0,0,1.6433737,4
2348,17,1,African American,Some College,8.528121,27,0,Moderate,1,1,0,0,0.3392067,4
2349,18,0,Other,Some College,10.748339,15,0,Moderate,0,0,1,0,1.926359,4
2350,15,1,Asian,None,0.45008653,25,0,Low,1,0,0,0,0.4499062,4
2351,18,0,Asian,None,8.88226,25,1,Low,0,0,0,0,0.7095708,4
2352,18,0,Caucasian,High School,15.627125,14,1,Low,1,0,0,0,1.7482797,4
2353,17,0,Caucasian,Some College,13.600921,22,0,Low,0,1,0,0,0.97216827,4
2354,16,0,Caucasian,Bachelor's,12.703139,16,1,Low,0,0,0,0,1.9349358,4
2355,16,1,African American,Some College,18.191109,25,0,Low,0,0,1,0,0.6903479,4
2356,18,1,Caucasian,Bachelor's,0.3606402,19,1,Low,0,0,0,0,0.7303662,4
2357,18,0,Caucasian,Some College,11.140952,24,0,High,0,0,0,0,0.68226516,4
2358,17,1,Asian,High School,15.746977,12,0,Very High,1,1,0,0,3.0234826,1
2359,18,0,Asian,High School,10.826708,0,0,High,0,1,1,0,3.7296524,0
2360,17,0,Other,Bachelor's,6.477911,0,1,None,0,0,0,0,0.84196323,4
2361,16,0,Caucasian,Some College,2.7250113,7,1,Moderate,0,0,0,0,2.5841744,2
2362,16,0,African American,High School,17.75126,4,1,High,1,0,0,0,3.372126,1
2363,15,1,Caucasian,Some College,9.415248,5,1,Low,0,0,0,0,3.0608053,1
2364,16,0,Caucasian,Some College,17.562304,22,0,High,0,0,0,0,1.168052,4
2365,18,0,Caucasian,Some College,11.717043,19,1,Moderate,0,0,0,0,1.3492562,4
2366,16,1,Caucasian,Bachelor's,13.483842,29,1,Very High,1,0,0,0,1.1179649,4
2367,17,0,Caucasian,Some College,16.085222,13,0,High,1,0,1,0,2.5786676,2
2368,16,0,Asian,Some College,13.183111,21,0,High,0,1,0,0,1.6255519,4
2369,15,0,Caucasian,None,7.961097,22,0,High,0,0,0,0,0.9340164,4
2370,16,1,Asian,None,10.272668,10,1,Low,0,1,0,0,2.7026384,2
2371,17,0,African American,High School,16.060911,5,1,Low,1,0,0,0,2.9640093,2
2372,17,1,Caucasian,None,7.473006,10,1,Moderate,0,1,0,0,2.2674582,3
2373,18,0,Caucasian,Some College,7.762429,12,1,Low,1,0,0,0,1.7536231,4
2374,16,0,Caucasian,Some College,1.9138023,11,1,Low,0,1,0,0,2.0232341,3
2375,17,1,African American,High School,18.291689,21,1,Moderate,0,0,0,0,1.6780125,4
2376,15,0,Caucasian,Bachelor's,1.8207263,1,1,High,0,1,1,0,3.6598363,0
2377,18,0,Caucasian,High School,12.964184,20,0,None,1,1,0,0,1.3627443,4
2378,15,1,Caucasian,High School,8.263889,2,0,Low,1,0,0,0,2.8138058,2
2379,16,1,African American,High School,8.112388,22,0,Moderate,1,0,0,0,1.302712,4
2380,16,1,Other,High School,13.591037,3,1,Moderate,0,1,0,0,3.3839114,1
2381,16,1,Caucasian,High School,1.3418746,16,0,Low,0,1,0,0,1.3787513,4
2382,18,1,Asian,Some College,11.874116,27,0,Very High,0,1,0,0,0.73148686,4
2383,17,0,African American,Some College,15.440636,27,0,Moderate,0,1,0,0,0.40056947,4
2384,18,1,Other,Higher,16.564255,21,0,Moderate,0,1,1,0,1.7290732,4
2385,15,0,Asian,None,3.4106078,5,0,None,0,0,0,0,2.6156538,2
2386,18,0,African American,High School,17.948381,6,0,Moderate,0,0,1,0,2.9869428,2
2387,15,0,African American,None,13.122922,14,0,High,0,0,0,0,2.126989,3
2388,18,1,Asian,Some College,17.637096,10,0,Low,1,0,1,0,2.708111,2
2389,17,1,Caucasian,None,9.705614,23,0,Moderate,0,0,0,0,0.81577736,4
2390,15,0,Caucasian,Bachelor's,10.840667,2,0,None,1,0,0,0,2.5244238,2
2391,16,1,Caucasian,Some College,18.380766,29,0,Very High,0,0,0,0,0.9082386,4
2392,16,1,Asian,Some College,17.99819,5,0,None,1,0,0,0,3.0556903,1
2393,18,1,Asian,Some College,0.0,25,0,High,0,1,0,0,0.8379469,4
2394,16,1,Caucasian,High School,5.4882526,1,0,Moderate,0,0,0,0,2.8335762,2
2395,15,0,African American,High School,7.8634086,28,1,Moderate,1,0,0,0,0.7852136,4
2396,16,0,Caucasian,High School,7.7552867,13,0,High,0,0,0,0,1.8856148,4
2397,17,1,Caucasian,Some College,5.7373376,8,0,Low,1,1,0,0,2.7012305,2
2398,17,0,Other,High School,5.371592,17,0,Moderate,1,0,0,0,1.5219159,4
2399,18,1,Caucasian,High School,17.221258,18,0,Moderate,0,1,0,0,1.8797259,4
2400,15,1,Caucasian,Higher,1.3972384,11,0,None,1,0,1,0,2.037348,3
2401,17,0,African American,None,13.552223,12,0,High,1,0,0,0,2.5206738,2
2402,17,0,Asian,Bachelor's,3.456401,25,0,None,0,0,0,0,0.1361659,4
2403,15,0,Caucasian,Some College,6.8901176,11,0,High,1,0,0,0,1.9746553,4
2404,16,1,African American,High School,1.2308607,11,0,Moderate,1,0,1,0,2.1949804,3
2405,16,0,African American,High School,5.3994727,17,1,Low,0,0,1,0,1.7179959,4
2406,18,1,Caucasian,High School,15.368422,8,0,High,0,1,0,0,2.5103288,2
2407,16,0,Caucasian,Some College,17.700306,16,1,Moderate,0,1,1,0,2.4349506,3
2408,15,0,African American,Some College,4.430543,20,0,Moderate,1,1,0,0,1.3550534,4
2409,17,1,Caucasian,Some College,9.270957,15,0,Moderate,1,1,0,0,1.5452551,4
2410,16,1,Other,Bachelor's,9.406481,16,0,Low,1,0,0,0,1.6190305,4
2411,18,1,Asian,Some College,17.471506,20,1,High,0,0,0,0,2.0207417,3
2412,16,1,Other,High School,15.255981,23,0,Moderate,0,0,0,0,0.983577,4
2413,15,1,Caucasian,High School,10.261544,7,0,Low,1,0,0,0,2.0624683,3
2414,18,1,Other,Bachelor's,13.414944,10,0,High,0,1,0,0,2.6441941,2
2415,16,1,Caucasian,High School,16.947102,23,0,None,1,1,0,0,1.3478638,4
2416,18,1,Caucasian,None,0.19077908,1,1,Low,1,1,0,0,3.055254,1
2417,15,0,Caucasian,Some College,8.0578,7,0,Moderate,0,1,0,0,2.5136926,2
2418,17,1,Caucasian,Some College,18.144863,11,0,High,0,0,0,0,2.3403718,3
2419,15,1,African American,Bachelor's,14.806261,20,0,Very High,0,0,0,0,1.5820932,4
2420,15,0,Caucasian,Some College,10.856828,0,0,High,1,0,1,0,3.565524,0
2421,15,1,Caucasian,None,10.592891,22,0,Moderate,1,1,0,0,1.6014725,4
2422,15,0,African American,Bachelor's,6.955402,12,0,High,1,1,0,0,2.6372664,2
2423,17,0,Caucasian,High School,10.410411,21,0,Moderate,0,0,0,0,0.90520996,4
2424,17,1,African American,High School,13.107664,20,1,Low,0,0,0,0,1.5767565,4
2425,18,0,Caucasian,Some College,8.367261,16,0,Very High,1,0,1,0,1.7850518,4
2426,16,1,Asian,None,14.283063,13,1,Low,0,0,0,0,1.8800651,4
2427,17,0,Asian,Some College,17.224644,13,0,Moderate,1,1,0,0,2.555223,2
2428,17,0,Caucasian,High School,3.093697,15,0,High,0,0,0,0,1.5743061,4
2429,16,0,Caucasian,Some College,9.03094,16,0,High,0,0,1,0,1.8138466,4
2430,17,1,Caucasian,High School,8.160402,5,1,None,0,0,0,0,2.5844684,2
2431,15,1,Asian,Some College,13.749296,25,0,None,0,1,0,0,0.5297986,4
2432,15,0,Caucasian,Bachelor's,4.9973493,27,0,Moderate,1,0,0,0,0.7146513,4
2433,16,0,Caucasian,High School,0.0,6,0,Moderate,0,1,0,0,2.7374742,2
2434,18,1,Caucasian,High School,17.549786,25,1,Moderate,1,0,0,0,1.2705295,4
2435,18,1,Caucasian,High School,8.362632,25,0,Moderate,0,0,0,0,0.75088805,4
2436,16,0,Caucasian,High School,18.220314,0,0,Very High,0,0,0,0,3.7526393,0
2437,16,0,Asian,Some College,19.863276,24,0,Low,0,1,1,0,1.1622578,4
2438,15,1,Caucasian,Some College,2.121841,14,1,Moderate,0,1,0,0,1.8714659,4
2439,18,1,Caucasian,High School,4.6610637,19,1,Moderate,0,0,0,0,1.0749373,4
2440,17,1,Asian,High School,19.007595,20,0,Low,1,0,0,0,1.3127724,4
2441,15,1,Asian,High School,19.166553,17,0,Low,0,1,0,0,1.7028817,4
2442,16,1,Caucasian,Some College,1.9541456,29,1,Very High,0,0,0,0,0.5403752,4
2443,18,0,Caucasian,High School,0.29997,27,1,High,0,0,0,0,0.3418224,4
2444,17,1,Caucasian,Higher,3.2220004,25,0,Low,0,0,0,0,0.26972085,4
2445,17,0,Other,Some College,19.920256,12,1,High,0,0,0,0,2.5041678,2
2446,15,1,Caucasian,High School,3.5999923,23,0,Low,1,0,0,0,0.5303582,4
2447,18,0,Other,Some College,10.050952,29,0,High,0,1,1,0,0.82010555,4
2448,18,1,African American,Bachelor's,16.968355,1,1,None,0,1,0,0,3.4084897,1
2449,16,1,African American,Some College,0.4080322,18,0,High,1,0,0,0,1.3503298,4
2450,18,0,Caucasian,High School,12.08978,14,1,None,0,1,0,0,2.0297365,3
2451,18,0,Caucasian,High School,5.5405087,11,0,Moderate,0,0,1,0,1.7745311,4
2452,15,1,Caucasian,Bachelor's,17.246698,14,0,High,0,0,1,0,1.99191,4
2453,18,1,Caucasian,Some College,5.669223,24,1,Low,0,0,1,0,0.7540357,4
2454,17,1,African American,Some College,13.735114,17,0,Moderate,0,0,0,0,1.4913821,4
2455,15,1,Other,Bachelor's,13.484393,13,0,None,1,1,0,0,2.1573918,3
2456,15,1,African American,Bachelor's,4.429871,5,1,High,1,1,0,0,3.1073484,1
2457,16,0,Asian,Bachelor's,0.695984,11,0,Moderate,1,1,0,0,1.9995719,4
2458,18,0,Caucasian,None,8.184992,19,0,Moderate,0,0,0,0,1.363341,4
2459,16,1,Caucasian,Some College,5.783863,22,1,Very High,1,0,0,0,1.3068681,4
2460,17,0,Caucasian,Some College,16.179556,29,0,Moderate,0,0,0,0,0.58855563,4
2461,15,0,African American,Some College,16.007284,29,1,None,0,1,1,0,0.6819561,4
2462,15,0,Other,Some College,9.140479,5,1,High,0,0,0,0,2.8185818,2
2463,15,1,African American,High School,12.130244,25,0,High,0,0,1,0,0.74469286,4
2464,17,0,Caucasian,Some College,12.085191,29,0,Very High,1,0,0,0,0.72519296,4
2465,17,1,Caucasian,Some College,16.543163,8,1,Low,1,0,0,0,2.9268205,2
2466,16,0,African American,None,8.500049,29,0,Moderate,1,1,0,0,0.5522576,4
2467,16,1,Caucasian,Some College,5.5089335,24,0,High,1,1,0,0,1.2987291,4
2468,16,0,Asian,High School,5.3006983,25,0,High,1,1,0,0,1.1867378,4
2469,18,1,Asian,High School,10.7238455,3,0,High,0,1,0,0,3.3327887,1
2470,15,1,African American,None,0.0,16,0,Low,0,1,0,0,1.4890671,4
2471,15,0,Caucasian,Some College,8.802416,1,1,Low,1,0,1,0,3.307378,1
2472,16,1,Caucasian,Some College,1.8227468,15,1,Low,0,0,0,0,1.6109407,4
2473,15,1,Caucasian,Some College,14.372075,0,1,Very High,1,1,0,0,2.0573785,3
2474,16,1,Caucasian,Some College,4.2747335,13,0,Low,0,0,0,0,1.6737114,4
2475,18,1,Caucasian,Bachelor's,3.9390726,25,0,Moderate,0,0,1,0,0.49063006,4
2476,18,1,African American,High School,8.255166,7,0,Moderate,0,0,0,0,2.231657,3
2477,17,1,African American,High School,4.555567,13,1,Moderate,1,0,1,0,2.2594512,3
2478,18,1,Caucasian,Bachelor's,11.677165,1,1,Moderate,0,0,0,0,3.4544625,1
2479,16,1,Caucasian,High School,7.429267,15,1,High,1,0,0,0,2.15861,3
2480,18,0,Caucasian,Higher,8.978234,3,0,Moderate,0,1,0,0,2.7479084,2
2481,17,0,Caucasian,Bachelor's,10.743386,0,0,Low,1,0,0,0,3.3239028,1
2482,15,1,Asian,Some College,4.0707107,22,0,Moderate,0,0,0,0,0.9097635,4
2483,16,1,Caucasian,Higher,3.1150324,19,0,High,0,1,0,0,1.1678958,4
2484,15,0,Caucasian,None,17.608438,26,0,Very High,0,0,0,0,1.220418,4
2485,17,0,Caucasian,High School,8.674474,13,1,High,0,0,1,0,2.3345256,3
2486,17,0,Asian,Some College,8.241872,7,1,High,0,0,0,0,2.8447323,2
2487,17,1,African American,High School,0.712243,24,1,Moderate,1,0,0,0,0.9722477,4
2488,15,0,Caucasian,Bachelor's,9.959526,27,1,High,0,0,0,0,0.85639703,4
2489,15,1,African American,None,0.0,24,0,Very High,0,1,0,0,0.95267504,4
2490,15,1,Asian,Some College,11.176818,2,0,Moderate,0,1,0,0,3.2353027,1
2491,15,0,Other,Some College,14.140623,4,0,None,0,0,0,0,2.5334325,2
2492,17,1,Caucasian,Some College,3.5496366,5,0,Very High,0,0,0,0,2.7723885,2
2493,17,1,Asian,High School,5.0444627,21,0,High,0,0,0,0,0.9467679,4
2494,16,1,Other,High School,16.21461,25,1,Moderate,0,1,0,0,1.3154644,4
2495,16,1,Other,Bachelor's,18.943413,7,0,Very High,0,1,1,0,3.318208,1
2496,15,0,African American,High School,2.7186549,5,0,Moderate,0,0,1,0,2.3311088,3
2497,18,0,African American,Bachelor's,9.9529915,5,0,Moderate,1,0,0,0,2.9059732,2
2498,18,1,Caucasian,Some College,4.283525,3,0,High,0,1,1,0,3.3445752,1
2499,17,1,Asian,Some College,1.2014633,6,0,Low,0,0,0,0,2.168179,3
2500,17,0,African American,Some College,6.510067,29,0,High,0,0,0,0,0.21119422,4
2501,17,1,African American,High School,2.8737526,29,0,Low,0,0,0,0,0.0,4
2502,16,0,Caucasian,Some College,14.198662,23,1,Low,0,0,0,0,0.893986,4
2503,16,1,Asian,Bachelor's,10.674508,18,0,Moderate,1,0,1,0,1.8307933,4
2504,17,1,Asian,Some College,2.8766894,6,0,Moderate,0,0,0,0,2.4651175,3
2505,17,0,Caucasian,Higher,0.18483177,2,0,Low,1,0,0,0,2.6505222,2
2506,17,0,Asian,Some College,16.163141,7,1,Very High,0,0,0,0,3.1619616,1
2507,18,0,African American,High School,3.523888,0,0,Moderate,1,0,0,0,2.905703,2
2508,16,0,Asian,High School,12.124332,0,1,Low,1,0,1,0,3.7326846,0
2509,18,1,Caucasian,Higher,6.738438,13,1,Moderate,0,1,0,0,2.1096864,3
2510,18,0,Caucasian,High School,11.709719,5,1,High,0,0,0,0,2.5466347,2
2511,17,1,Other,Bachelor's,6.3130727,9,0,Moderate,0,0,0,0,2.115604,3
2512,17,0,Caucasian,Bachelor's,1.7387912,24,0,Low,1,0,0,0,0.48378938,4
2513,15,0,Asian,High School,4.459,27,0,Low,0,0,0,0,0.0,4
2514,15,1,Caucasian,None,3.7611713,13,0,Moderate,0,0,0,0,1.8111554,4
2515,18,0,African American,Some College,8.560387,3,0,Moderate,0,0,0,0,2.6741626,2
2516,16,0,Caucasian,High School,13.165676,5,1,High,0,0,1,0,3.1027455,1
2517,17,0,African American,Some College,5.2761216,15,1,Very High,1,0,0,0,2.4328964,3
2518,17,0,Caucasian,Some College,0.2413987,27,0,Low,1,1,1,0,0.59187233,4
2519,18,1,Caucasian,Some College,10.378747,20,0,High,0,1,1,0,1.419799,4
2520,15,1,Caucasian,Some College,12.11519,27,1,Very High,0,1,1,0,1.3649825,4
2521,16,0,Caucasian,High School,19.25741,0,0,Very High,0,0,0,0,3.5248559,0
2522,15,0,Other,Some College,11.789416,5,0,Very High,1,0,1,0,3.0562181,1
2523,15,0,Other,High School,9.423451,8,0,High,1,1,0,0,2.5706825,2
2524,15,1,Caucasian,High School,11.468033,14,1,Moderate,0,0,0,0,2.1348329,3
2525,15,1,Asian,Some College,18.558012,11,0,Moderate,0,1,0,0,2.301932,3
2526,17,1,Caucasian,Bachelor's,16.567562,2,1,Moderate,1,0,0,0,3.3543682,1
2527,17,1,African American,High School,6.4595747,10,0,High,0,0,1,0,2.2525756,3
2528,15,0,Asian,Some College,4.745087,14,0,Moderate,0,0,0,0,2.0597785,3
2529,16,0,Other,Some College,5.252672,2,0,Low,0,0,0,0,2.7050245,2
2530,18,0,Caucasian,High School,10.088421,13,0,Low,0,0,0,0,1.8208437,4
2531,16,1,Asian,High School,14.880989,1,0,High,0,0,1,0,3.2609506,1
2532,16,0,Caucasian,Bachelor's,10.064384,28,0,High,1,0,0,0,0.74152756,4
2533,16,1,Other,Some College,1.355928,3,1,Moderate,0,0,1,0,2.9437501,2
2534,15,1,Caucasian,Some College,14.471614,25,0,Low,0,0,0,0,0.44748285,4
2535,17,0,African American,Some College,16.119402,18,1,High,0,0,0,0,1.8440592,4
2536,16,0,African American,None,5.7899575,11,1,None,1,0,0,0,1.8991976,4
2537,15,0,African American,Some College,13.282515,1,1,Moderate,0,0,0,0,3.3788457,1
2538,16,1,Caucasian,Some College,8.531838,16,1,Moderate,0,0,0,0,1.66664,4
2539,16,1,Other,Some College,17.782387,2,0,Very High,0,0,0,0,3.3094535,1
2540,15,0,Caucasian,High School,16.90451,9,0,Moderate,1,1,0,0,2.7618237,2
2541,17,0,African American,None,10.50864,15,1,Moderate,0,0,0,0,2.042538,3
2542,17,1,Caucasian,High School,13.830111,21,1,High,0,1,0,0,1.487477,4
2543,18,0,Caucasian,Higher,17.666994,8,1,Moderate,0,1,0,0,2.8739722,2
2544,15,1,African American,Some College,9.91434,10,0,Low,0,0,0,0,2.0159495,3
2545,18,1,Caucasian,Some College,6.2650146,20,0,Moderate,1,0,0,0,1.0702968,4
2546,18,0,Caucasian,None,15.073322,14,0,Very High,1,0,0,0,2.6053994,2
2547,18,0,Caucasian,None,4.401325,2,1,Moderate,0,0,1,0,3.363389,1
2548,17,0,Caucasian,Some College,7.7706227,15,0,High,0,1,0,0,2.1250906,3
2549,15,0,Asian,Some College,17.314545,29,0,Very High,0,1,0,0,1.050669,4
2550,18,1,Asian,Some College,14.488447,20,0,High,0,0,0,0,1.5800505,4
2551,15,1,Caucasian,High School,8.0762205,20,0,High,1,0,0,0,1.3970629,4
2552,15,1,Caucasian,Some College,4.29489,20,0,High,0,1,0,0,1.1657872,4
2553,17,0,Caucasian,High School,7.1193676,27,1,Very High,0,1,0,0,0.9620725,4
2554,18,1,Caucasian,High School,5.682083,11,1,Very High,1,0,0,0,2.3102353,3
2555,18,0,African American,Some College,3.5217857,22,0,Very High,0,0,0,0,0.93577933,4
2556,15,0,African American,High School,14.866658,4,0,High,0,0,0,0,2.9380028,2
2557,16,0,Caucasian,High School,5.0413976,6,1,Moderate,1,0,0,0,2.7671514,2
2558,17,0,Caucasian,Some College,9.083349,0,1,Low,1,1,0,0,3.0269833,1
2559,17,0,Caucasian,Some College,7.717189,20,1,Moderate,1,1,0,0,1.5364195,4
2560,17,0,Asian,Bachelor's,19.641548,17,0,Very High,1,1,1,0,2.4953794,3
2561,17,1,Other,Some College,7.821845,20,0,High,0,0,0,0,1.6155716,4
2562,18,0,Caucasian,None,1.5996497,7,0,Moderate,0,1,0,0,2.2103713,3
2563,18,1,Caucasian,High School,1.7965151,11,1,Moderate,0,0,0,0,1.7980155,4
2564,16,1,Asian,Higher,11.815074,0,1,Moderate,1,0,1,0,1.5662885,4
2565,17,0,Other,Some College,11.987271,1,0,Moderate,0,0,0,0,2.9213867,2
2566,17,0,Caucasian,Some College,8.37518,9,0,High,0,0,0,0,2.5197248,2
2567,15,0,Caucasian,None,8.636874,18,0,Moderate,1,0,0,0,1.4892073,4
2568,18,1,Caucasian,Some College,1.0786517,8,0,Low,0,0,0,0,1.6636372,4
2569,17,0,African American,None,10.33093,24,0,Moderate,0,0,0,0,0.7737842,4
2570,16,1,Caucasian,Some College,10.0947895,23,0,Low,0,1,0,0,0.89162403,4
2571,16,0,Caucasian,Bachelor's,2.9909863,7,0,Very High,0,0,0,0,2.215087,3
2572,18,0,African American,Higher,2.0767877,23,0,Moderate,0,0,0,0,0.651515,4
2573,16,1,Caucasian,Some College,2.4714499,23,0,Very High,0,0,0,0,0.97401744,4
2574,16,1,Asian,Some College,2.020565,23,0,Low,0,1,0,0,0.34139353,4
2575,18,0,Caucasian,Bachelor's,12.194164,0,0,Low,0,0,0,0,2.773484,2
2576,17,1,Caucasian,Some College,3.929653,5,0,High,0,0,0,0,2.4978774,3
